"","tract","year","crash_type","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"11743","17031530503","2017","Vehicle/Other",149,60,0,5,32,23
"11744","17031530600","2009","PEDESTRIAN",2,3,0,1,2,0
"11745","17031530600","2009","Vehicle/Other",86,23,0,0,11,12
"11746","17031530600","2010","PEDALCYCLIST",1,1,0,0,0,1
"11747","17031530600","2010","PEDESTRIAN",2,1,1,1,0,0
"11748","17031530600","2010","Vehicle/Other",66,23,0,1,12,10
"11749","17031530600","2011","PEDALCYCLIST",1,0,0,0,0,0
"11750","17031530600","2011","PEDESTRIAN",1,1,1,1,0,0
"11751","17031530600","2011","Vehicle/Other",75,31,0,1,19,11
"11752","17031530600","2012","PEDALCYCLIST",1,2,0,0,0,2
"11753","17031530600","2012","PEDESTRIAN",4,4,0,1,3,0
"11754","17031530600","2012","Vehicle/Other",62,13,0,0,13,0
"11755","17031530600","2013","PEDESTRIAN",7,7,0,0,5,2
"11756","17031530600","2013","Vehicle/Other",62,15,0,1,7,7
"11757","17031530600","2014","PEDALCYCLIST",2,2,0,1,0,1
"11758","17031530600","2014","Vehicle/Other",61,16,0,1,9,6
"11759","17031530600","2015","Vehicle/Other",68,26,0,2,9,15
"11760","17031530600","2016","PEDESTRIAN",3,3,0,1,1,1
"11761","17031530600","2016","Vehicle/Other",100,20,0,3,9,8
"11762","17031530600","2017","PEDESTRIAN",5,5,0,0,3,2
"11763","17031530600","2017","Vehicle/Other",61,15,1,2,11,2
"11764","17031540101","2009","PEDESTRIAN",2,3,0,0,0,3
"11765","17031540101","2009","Vehicle/Other",32,17,0,5,8,4
"11766","17031540101","2010","PEDALCYCLIST",1,1,0,0,1,0
"11767","17031540101","2010","PEDESTRIAN",3,3,0,1,2,0
"11768","17031540101","2010","Vehicle/Other",39,3,0,0,1,2
"11769","17031540101","2011","PEDESTRIAN",7,6,0,1,2,3
"11770","17031540101","2011","Vehicle/Other",30,7,0,1,6,0
"11771","17031540101","2012","PEDESTRIAN",3,3,0,1,1,1
"11772","17031540101","2012","Vehicle/Other",24,10,0,2,2,6
"11773","17031540101","2013","PEDALCYCLIST",1,1,0,0,0,1
"11774","17031540101","2013","PEDESTRIAN",2,2,0,0,2,0
"11775","17031540101","2013","Vehicle/Other",29,15,0,0,11,4
"11776","17031540101","2014","PEDESTRIAN",3,3,0,1,2,0
"11777","17031540101","2014","Vehicle/Other",49,7,0,1,5,1
"11778","17031540101","2015","PEDESTRIAN",3,3,0,1,1,1
"11779","17031540101","2015","Vehicle/Other",50,10,0,1,5,4
"11780","17031540101","2016","PEDESTRIAN",4,4,0,0,2,2
"11781","17031540101","2016","Vehicle/Other",64,19,0,1,7,11
"11782","17031540101","2017","PEDALCYCLIST",1,1,0,0,0,1
"11783","17031540101","2017","PEDESTRIAN",2,3,0,2,1,0
"11784","17031540101","2017","Vehicle/Other",78,20,0,0,12,8
"11785","17031540102","2009","PEDESTRIAN",2,2,0,0,1,1
"11786","17031540102","2009","Vehicle/Other",103,29,0,1,18,10
"11787","17031540102","2010","Vehicle/Other",100,33,1,0,19,14
"11788","17031540102","2011","PEDESTRIAN",2,2,0,0,1,1
"11789","17031540102","2011","Vehicle/Other",101,50,3,0,30,20
"11790","17031540102","2012","PEDESTRIAN",1,1,0,0,1,0
"11791","17031540102","2012","Vehicle/Other",92,42,0,2,20,20
"11792","17031540102","2013","PEDALCYCLIST",1,0,0,0,0,0
"11793","17031540102","2013","PEDESTRIAN",3,6,0,1,2,3
"11794","17031540102","2013","Vehicle/Other",89,26,0,5,14,7
"11795","17031540102","2014","PEDESTRIAN",1,1,0,0,1,0
"11796","17031540102","2014","Vehicle/Other",110,25,0,2,11,12
"11797","17031540102","2015","PEDESTRIAN",2,2,0,0,2,0
"11798","17031540102","2015","Vehicle/Other",123,41,0,5,17,19
"11799","17031540102","2016","PEDALCYCLIST",1,0,0,0,0,0
"11800","17031540102","2016","PEDESTRIAN",2,2,0,0,0,2
"11801","17031540102","2016","Vehicle/Other",167,73,2,11,33,29
"11802","17031540102","2017","PEDESTRIAN",2,2,0,0,0,2
"11803","17031540102","2017","Vehicle/Other",159,65,0,4,48,13
"11804","17031550100","2009","PEDALCYCLIST",2,2,0,0,1,1
"11805","17031550100","2009","Vehicle/Other",95,27,0,1,19,7
"11806","17031550100","2010","PEDALCYCLIST",1,1,0,0,1,0
"11807","17031550100","2010","Vehicle/Other",70,17,0,0,14,3
"11808","17031550100","2011","PEDALCYCLIST",1,1,0,0,0,1
"11809","17031550100","2011","PEDESTRIAN",1,1,0,0,1,0
"11810","17031550100","2011","Vehicle/Other",92,30,0,3,17,10
"11811","17031550100","2012","PEDALCYCLIST",1,1,0,0,1,0
"11812","17031550100","2012","PEDESTRIAN",1,1,0,0,1,0
"11813","17031550100","2012","Vehicle/Other",92,19,0,3,14,2
"11814","17031550100","2013","PEDALCYCLIST",1,1,0,0,1,0
"11815","17031550100","2013","PEDESTRIAN",3,3,0,0,1,2
"11816","17031550100","2013","Vehicle/Other",92,13,0,3,6,4
"11817","17031550100","2014","PEDALCYCLIST",1,1,0,0,0,1
"11818","17031550100","2014","PEDESTRIAN",2,2,0,1,0,1
"11819","17031550100","2014","Vehicle/Other",87,29,1,1,17,11
"11820","17031550100","2015","PEDALCYCLIST",2,2,0,0,2,0
"11821","17031550100","2015","PEDESTRIAN",3,3,0,0,2,1
"11822","17031550100","2015","Vehicle/Other",101,34,0,2,25,7
"11823","17031550100","2016","PEDESTRIAN",3,3,0,0,1,2
"11824","17031550100","2016","Vehicle/Other",91,30,0,10,14,6
"11825","17031550100","2017","PEDESTRIAN",2,2,0,0,2,0
"11826","17031550100","2017","Vehicle/Other",101,17,0,1,13,3
"11827","17031550200","2009","Vehicle/Other",165,53,0,10,25,18
"11828","17031550200","2010","PEDALCYCLIST",1,1,0,1,0,0
"11829","17031550200","2010","PEDESTRIAN",1,1,0,0,0,1
"11830","17031550200","2010","Vehicle/Other",152,51,0,8,34,9
"11831","17031550200","2011","PEDESTRIAN",1,1,0,0,0,1
"11832","17031550200","2011","Vehicle/Other",152,37,0,5,26,6
"11833","17031550200","2012","PEDESTRIAN",2,2,0,0,2,0
"11834","17031550200","2012","Vehicle/Other",166,51,1,11,30,10
"11835","17031550200","2013","PEDESTRIAN",2,2,0,1,1,0
"11836","17031550200","2013","Vehicle/Other",175,51,0,3,38,10
"11837","17031550200","2014","PEDESTRIAN",1,1,0,0,1,0
"11838","17031550200","2014","Vehicle/Other",212,75,1,7,50,18
"11839","17031550200","2015","PEDESTRIAN",2,2,0,1,1,0
"11840","17031550200","2015","Vehicle/Other",188,44,1,2,34,8
"11841","17031550200","2016","Vehicle/Other",245,72,0,2,49,21
"11842","17031550200","2017","PEDALCYCLIST",1,1,0,0,1,0
"11843","17031550200","2017","PEDESTRIAN",1,0,1,0,0,0
"11844","17031550200","2017","Vehicle/Other",239,79,1,4,51,24
"11845","17031560100","2009","PEDESTRIAN",1,1,0,0,0,1
"11846","17031560100","2009","Vehicle/Other",255,70,0,3,22,45
"11847","17031560100","2010","PEDALCYCLIST",1,1,0,0,1,0
"11848","17031560100","2010","PEDESTRIAN",2,2,0,0,2,0
"11849","17031560100","2010","Vehicle/Other",276,56,1,6,27,23
"11850","17031560100","2011","PEDALCYCLIST",1,1,0,0,1,0
"11851","17031560100","2011","PEDESTRIAN",3,3,0,1,1,1
"11852","17031560100","2011","Vehicle/Other",341,65,2,4,34,27
"11853","17031560100","2012","PEDALCYCLIST",3,3,0,0,1,2
"11854","17031560100","2012","PEDESTRIAN",1,1,0,0,1,0
"11855","17031560100","2012","Vehicle/Other",376,80,0,7,35,38
"11856","17031560100","2013","PEDALCYCLIST",2,2,0,0,1,1
"11857","17031560100","2013","PEDESTRIAN",2,6,1,3,2,1
"11858","17031560100","2013","Vehicle/Other",365,66,0,6,33,27
"11859","17031560100","2014","Vehicle/Other",346,70,0,3,31,36
"11860","17031560100","2015","PEDALCYCLIST",1,1,0,0,0,1
"11861","17031560100","2015","PEDESTRIAN",2,2,0,0,2,0
"11862","17031560100","2015","Vehicle/Other",311,43,0,6,26,11
"11863","17031560100","2016","Vehicle/Other",258,55,0,6,27,22
"11864","17031560100","2017","PEDESTRIAN",1,1,0,0,1,0
"11865","17031560100","2017","Vehicle/Other",242,48,0,3,31,14
"11866","17031560200","2009","PEDESTRIAN",3,3,0,1,2,0
"11867","17031560200","2009","Vehicle/Other",51,11,0,2,7,2
"11868","17031560200","2010","Vehicle/Other",56,11,0,4,5,2
"11869","17031560200","2011","Vehicle/Other",51,1,0,1,0,0
"11870","17031560200","2012","PEDESTRIAN",1,1,0,0,0,1
"11871","17031560200","2012","Vehicle/Other",68,5,0,0,2,3
"11872","17031560200","2013","Vehicle/Other",72,14,0,2,3,9
"11873","17031560200","2014","PEDALCYCLIST",1,1,0,0,1,0
"11874","17031560200","2014","PEDESTRIAN",1,1,0,0,1,0
"11875","17031560200","2014","Vehicle/Other",91,21,0,2,11,8
"11876","17031560200","2015","Vehicle/Other",76,10,0,2,4,4
"11877","17031560200","2016","PEDESTRIAN",1,2,0,1,0,1
"11878","17031560200","2016","Vehicle/Other",83,7,0,1,1,5
"11879","17031560200","2017","PEDALCYCLIST",1,1,0,1,0,0
"11880","17031560200","2017","PEDESTRIAN",3,3,0,1,2,0
"11881","17031560200","2017","Vehicle/Other",86,27,0,2,16,9
"11882","17031560300","2009","PEDALCYCLIST",1,1,0,1,0,0
"11883","17031560300","2009","PEDESTRIAN",1,1,0,1,0,0
"11884","17031560300","2009","Vehicle/Other",71,30,0,7,12,11
"11885","17031560300","2010","PEDALCYCLIST",1,1,0,0,0,1
"11886","17031560300","2010","Vehicle/Other",55,14,0,0,4,10
"11887","17031560300","2011","PEDESTRIAN",2,2,0,0,1,1
"11888","17031560300","2011","Vehicle/Other",70,14,0,0,7,7
"11889","17031560300","2012","PEDESTRIAN",1,1,0,0,1,0
"11890","17031560300","2012","Vehicle/Other",67,16,0,0,7,9
"11891","17031560300","2013","PEDESTRIAN",1,1,0,0,1,0
"11892","17031560300","2013","Vehicle/Other",71,9,0,0,5,4
"11893","17031560300","2014","PEDALCYCLIST",2,2,0,0,2,0
"11894","17031560300","2014","PEDESTRIAN",1,1,0,0,1,0
"11895","17031560300","2014","Vehicle/Other",53,5,0,0,1,4
"11896","17031560300","2015","PEDALCYCLIST",1,1,0,0,1,0
"11897","17031560300","2015","PEDESTRIAN",1,1,0,0,1,0
"11898","17031560300","2015","Vehicle/Other",80,10,0,2,2,6
"11899","17031560300","2016","PEDESTRIAN",2,2,0,0,1,1
"11900","17031560300","2016","Vehicle/Other",57,3,0,0,0,3
"11901","17031560300","2017","PEDESTRIAN",1,1,0,0,1,0
"11902","17031560300","2017","Vehicle/Other",96,14,0,3,5,6
"11903","17031560400","2009","PEDALCYCLIST",1,1,0,0,1,0
"11904","17031560400","2009","PEDESTRIAN",1,1,0,0,0,1
"11905","17031560400","2009","Vehicle/Other",44,3,0,0,0,3
"11906","17031560400","2010","Vehicle/Other",36,9,0,1,1,7
"11907","17031560400","2011","PEDALCYCLIST",1,1,0,0,1,0
"11908","17031560400","2011","PEDESTRIAN",1,1,0,1,0,0
"11909","17031560400","2011","Vehicle/Other",47,9,0,1,6,2
"11910","17031560400","2012","PEDESTRIAN",1,1,0,0,1,0
"11911","17031560400","2012","Vehicle/Other",41,2,0,0,1,1
"11912","17031560400","2013","PEDESTRIAN",1,1,0,0,1,0
"11913","17031560400","2013","Vehicle/Other",34,7,0,0,3,4
"11914","17031560400","2014","Vehicle/Other",42,9,0,0,8,1
"11915","17031560400","2015","PEDESTRIAN",1,1,0,0,1,0
"11916","17031560400","2015","Vehicle/Other",66,6,0,1,1,4
"11917","17031560400","2016","PEDALCYCLIST",2,2,0,0,1,1
"11918","17031560400","2016","PEDESTRIAN",1,1,0,1,0,0
"11919","17031560400","2016","Vehicle/Other",57,6,0,0,3,3
"11920","17031560400","2017","Vehicle/Other",56,13,0,3,6,4
"11921","17031560700","2009","PEDESTRIAN",2,2,0,0,2,0
"11922","17031560700","2009","Vehicle/Other",136,35,0,2,12,21
"11923","17031560700","2010","PEDESTRIAN",1,1,0,0,0,1
"11924","17031560700","2010","Vehicle/Other",140,23,0,2,6,15
"11925","17031560700","2011","PEDESTRIAN",5,5,0,0,2,3
"11926","17031560700","2011","Vehicle/Other",126,24,0,0,11,13
"11927","17031560700","2012","PEDESTRIAN",3,2,0,0,1,1
"11928","17031560700","2012","Vehicle/Other",110,20,0,2,10,8
"11929","17031560700","2013","PEDALCYCLIST",2,2,0,2,0,0
"11930","17031560700","2013","PEDESTRIAN",1,1,0,0,1,0
"11931","17031560700","2013","Vehicle/Other",110,25,0,1,8,16
"11932","17031560700","2014","PEDALCYCLIST",2,1,1,0,1,0
"11933","17031560700","2014","PEDESTRIAN",3,2,0,1,1,0
"11934","17031560700","2014","Vehicle/Other",122,10,0,0,3,7
"11935","17031560700","2015","PEDALCYCLIST",2,1,0,0,0,1
"11936","17031560700","2015","PEDESTRIAN",1,1,0,0,1,0
"11937","17031560700","2015","Vehicle/Other",131,27,0,2,12,13
"11938","17031560700","2016","PEDALCYCLIST",1,1,0,0,0,1
"11939","17031560700","2016","PEDESTRIAN",3,3,0,0,2,1
"11940","17031560700","2016","Vehicle/Other",165,16,0,1,11,4
"11941","17031560700","2017","PEDALCYCLIST",2,1,1,0,0,1
"11942","17031560700","2017","PEDESTRIAN",3,3,0,2,1,0
"11943","17031560700","2017","Vehicle/Other",103,20,1,1,7,12
"11944","17031560800","2009","PEDALCYCLIST",2,2,0,0,0,2
"11945","17031560800","2009","PEDESTRIAN",4,4,0,1,1,2
"11946","17031560800","2009","Vehicle/Other",142,39,0,3,12,24
"11947","17031560800","2010","PEDALCYCLIST",3,3,0,0,1,2
"11948","17031560800","2010","PEDESTRIAN",7,7,0,1,2,4
"11949","17031560800","2010","Vehicle/Other",142,36,0,5,21,10
"11950","17031560800","2011","PEDALCYCLIST",1,0,0,0,0,0
"11951","17031560800","2011","PEDESTRIAN",6,6,0,2,0,4
"11952","17031560800","2011","Vehicle/Other",141,30,0,3,18,9
"11953","17031560800","2012","PEDESTRIAN",4,5,0,0,2,3
"11954","17031560800","2012","Vehicle/Other",154,24,0,0,6,18
"11955","17031560800","2013","PEDALCYCLIST",1,1,0,0,0,1
"11956","17031560800","2013","PEDESTRIAN",1,1,0,0,0,1
"11957","17031560800","2013","Vehicle/Other",146,33,0,0,19,14
"11958","17031560800","2014","PEDALCYCLIST",3,1,0,0,0,1
"11959","17031560800","2014","PEDESTRIAN",3,3,0,0,2,1
"11960","17031560800","2014","Vehicle/Other",125,13,0,0,6,7
"11961","17031560800","2015","PEDALCYCLIST",3,3,0,0,2,1
"11962","17031560800","2015","PEDESTRIAN",5,5,0,2,1,2
"11963","17031560800","2015","Vehicle/Other",151,16,1,1,9,6
"11964","17031560800","2016","PEDALCYCLIST",2,2,0,0,1,1
"11965","17031560800","2016","PEDESTRIAN",5,5,0,0,2,3
"11966","17031560800","2016","Vehicle/Other",161,21,0,2,10,9
"11967","17031560800","2017","PEDALCYCLIST",1,1,0,0,1,0
"11968","17031560800","2017","PEDESTRIAN",3,4,0,1,1,2
"11969","17031560800","2017","Vehicle/Other",160,25,0,4,13,8
"11970","17031560900","2009","PEDALCYCLIST",3,3,0,0,2,1
"11971","17031560900","2009","PEDESTRIAN",6,6,0,3,2,1
"11972","17031560900","2009","Vehicle/Other",145,22,0,6,7,9
"11973","17031560900","2010","PEDESTRIAN",5,5,0,1,4,0
"11974","17031560900","2010","Vehicle/Other",125,24,0,3,12,9
"11975","17031560900","2011","PEDALCYCLIST",2,1,0,0,0,1
"11976","17031560900","2011","PEDESTRIAN",3,3,0,1,0,2
"11977","17031560900","2011","Vehicle/Other",162,31,0,0,12,19
"11978","17031560900","2012","PEDALCYCLIST",1,1,0,0,1,0
"11979","17031560900","2012","PEDESTRIAN",5,4,0,0,4,0
"11980","17031560900","2012","Vehicle/Other",141,19,0,3,9,7
"11981","17031560900","2013","PEDALCYCLIST",4,4,0,0,2,2
"11982","17031560900","2013","PEDESTRIAN",8,8,0,1,4,3
"11983","17031560900","2013","Vehicle/Other",151,22,0,1,8,13
"11984","17031560900","2014","PEDALCYCLIST",2,2,0,1,1,0
"11985","17031560900","2014","PEDESTRIAN",5,5,0,1,3,1
"11986","17031560900","2014","Vehicle/Other",139,21,0,0,14,7
"11987","17031560900","2015","PEDALCYCLIST",1,1,0,0,0,1
"11988","17031560900","2015","PEDESTRIAN",5,4,0,2,1,1
"11989","17031560900","2015","Vehicle/Other",155,35,0,4,19,12
"11990","17031560900","2016","PEDALCYCLIST",1,1,0,1,0,0
"11991","17031560900","2016","PEDESTRIAN",7,6,0,1,2,3
"11992","17031560900","2016","Vehicle/Other",149,16,0,0,10,6
"11993","17031560900","2017","PEDESTRIAN",6,7,0,1,0,6
"11994","17031560900","2017","Vehicle/Other",134,29,0,2,14,13
"11995","17031561000","2009","PEDALCYCLIST",1,2,0,0,0,2
"11996","17031561000","2009","Vehicle/Other",37,5,0,1,2,2
"11997","17031561000","2010","Vehicle/Other",38,4,0,0,2,2
"11998","17031561000","2011","PEDALCYCLIST",1,0,0,0,0,0
"11999","17031561000","2011","Vehicle/Other",28,5,0,0,0,5
"12000","17031561000","2012","PEDALCYCLIST",1,1,0,0,0,1
"12001","17031561000","2012","Vehicle/Other",34,3,0,1,1,1
"12002","17031561000","2013","PEDALCYCLIST",1,1,0,0,0,1
"12003","17031561000","2013","PEDESTRIAN",1,1,0,0,1,0
"12004","17031561000","2013","Vehicle/Other",24,3,0,1,2,0
"12005","17031561000","2014","Vehicle/Other",38,5,0,0,3,2
"12006","17031561000","2015","Vehicle/Other",60,5,0,0,5,0
"12007","17031561000","2016","PEDALCYCLIST",2,2,0,0,2,0
"12008","17031561000","2016","PEDESTRIAN",1,1,0,0,1,0
"12009","17031561000","2016","Vehicle/Other",86,7,0,3,2,2
"12010","17031561000","2017","PEDESTRIAN",2,2,0,0,1,1
"12011","17031561000","2017","Vehicle/Other",95,25,1,3,16,6
"12012","17031561100","2009","PEDESTRIAN",2,2,0,0,1,1
"12013","17031561100","2009","Vehicle/Other",43,6,0,0,1,5
"12014","17031561100","2010","PEDESTRIAN",1,1,0,0,0,1
"12015","17031561100","2010","Vehicle/Other",51,6,0,1,1,4
"12016","17031561100","2011","PEDALCYCLIST",3,3,0,0,0,3
"12017","17031561100","2011","PEDESTRIAN",1,1,0,0,1,0
"12018","17031561100","2011","Vehicle/Other",47,4,0,0,1,3
"12019","17031561100","2012","Vehicle/Other",49,10,0,0,4,6
"12020","17031561100","2013","PEDESTRIAN",3,3,0,0,1,2
"12021","17031561100","2013","Vehicle/Other",47,2,0,0,2,0
"12022","17031561100","2014","PEDALCYCLIST",1,1,0,0,1,0
"12023","17031561100","2014","Vehicle/Other",46,3,0,0,1,2
"12024","17031561100","2015","PEDALCYCLIST",2,2,0,0,2,0
"12025","17031561100","2015","PEDESTRIAN",1,0,0,0,0,0
"12026","17031561100","2015","Vehicle/Other",47,6,0,0,3,3
"12027","17031561100","2016","PEDALCYCLIST",1,1,0,0,0,1
"12028","17031561100","2016","PEDESTRIAN",1,1,0,0,0,1
"12029","17031561100","2016","Vehicle/Other",50,9,0,1,5,3
"12030","17031561100","2017","PEDALCYCLIST",1,1,0,0,1,0
"12031","17031561100","2017","PEDESTRIAN",2,2,0,0,1,1
"12032","17031561100","2017","Vehicle/Other",79,12,0,1,6,5
"12033","17031570100","2009","PEDALCYCLIST",2,2,0,0,1,1
"12034","17031570100","2009","PEDESTRIAN",1,1,0,0,0,1
"12035","17031570100","2009","Vehicle/Other",63,15,0,0,7,8
"12036","17031570100","2010","Vehicle/Other",57,11,0,1,4,6
"12037","17031570100","2011","Vehicle/Other",66,8,0,1,5,2
"12038","17031570100","2012","PEDALCYCLIST",1,1,0,0,0,1
"12039","17031570100","2012","PEDESTRIAN",1,1,0,0,1,0
"12040","17031570100","2012","Vehicle/Other",58,8,0,2,3,3
"12041","17031570100","2013","PEDALCYCLIST",1,0,0,0,0,0
"12042","17031570100","2013","Vehicle/Other",97,18,0,3,7,8
"12043","17031570100","2014","Vehicle/Other",84,17,1,1,9,7
"12044","17031570100","2015","PEDALCYCLIST",2,2,0,0,0,2
"12045","17031570100","2015","PEDESTRIAN",3,3,0,0,2,1
"12046","17031570100","2015","Vehicle/Other",120,25,0,0,15,10
"12047","17031570100","2016","PEDESTRIAN",2,2,0,0,0,2
"12048","17031570100","2016","Vehicle/Other",143,27,0,2,18,7
"12049","17031570100","2017","PEDESTRIAN",1,1,0,0,1,0
"12050","17031570100","2017","Vehicle/Other",161,21,0,2,10,9
"12051","17031570200","2009","PEDESTRIAN",1,1,0,1,0,0
"12052","17031570200","2009","Vehicle/Other",202,38,1,6,10,22
"12053","17031570200","2010","PEDALCYCLIST",1,1,0,0,1,0
"12054","17031570200","2010","PEDESTRIAN",1,2,0,1,1,0
"12055","17031570200","2010","Vehicle/Other",168,60,0,5,30,25
"12056","17031570200","2011","PEDALCYCLIST",1,1,0,0,0,1
"12057","17031570200","2011","PEDESTRIAN",3,3,0,0,3,0
"12058","17031570200","2011","Vehicle/Other",191,47,0,1,27,19
"12059","17031570200","2012","PEDESTRIAN",4,6,0,0,3,3
"12060","17031570200","2012","Vehicle/Other",185,35,0,3,14,18
"12061","17031570200","2013","PEDALCYCLIST",1,1,0,0,0,1
"12062","17031570200","2013","Vehicle/Other",239,45,0,6,19,20
"12063","17031570200","2014","PEDESTRIAN",1,1,0,0,1,0
"12064","17031570200","2014","Vehicle/Other",233,28,0,0,13,15
"12065","17031570200","2015","PEDESTRIAN",2,2,0,1,1,0
"12066","17031570200","2015","Vehicle/Other",188,43,0,4,22,17
"12067","17031570200","2016","PEDALCYCLIST",3,2,0,0,1,1
"12068","17031570200","2016","PEDESTRIAN",4,4,0,1,1,2
"12069","17031570200","2016","Vehicle/Other",262,51,0,3,33,15
"12070","17031570200","2017","PEDALCYCLIST",1,1,0,0,1,0
"12071","17031570200","2017","PEDESTRIAN",2,2,0,1,1,0
"12072","17031570200","2017","Vehicle/Other",231,55,0,4,20,31
"12073","17031570300","2009","PEDALCYCLIST",2,2,0,0,2,0
"12074","17031570300","2009","PEDESTRIAN",9,9,0,2,4,3
"12075","17031570300","2009","Vehicle/Other",172,25,0,0,19,6
"12076","17031570300","2010","PEDALCYCLIST",1,1,0,1,0,0
"12077","17031570300","2010","PEDESTRIAN",1,1,0,0,0,1
"12078","17031570300","2010","Vehicle/Other",151,23,0,1,9,13
"12079","17031570300","2011","PEDALCYCLIST",4,4,0,1,2,1
"12080","17031570300","2011","PEDESTRIAN",5,5,0,2,1,2
"12081","17031570300","2011","Vehicle/Other",147,28,0,4,9,15
"12082","17031570300","2012","PEDALCYCLIST",3,4,0,0,3,1
"12083","17031570300","2012","PEDESTRIAN",4,4,0,0,3,1
"12084","17031570300","2012","Vehicle/Other",163,23,0,2,6,15
"12085","17031570300","2013","PEDALCYCLIST",5,5,0,0,5,0
"12086","17031570300","2013","PEDESTRIAN",4,4,0,1,1,2
"12087","17031570300","2013","Vehicle/Other",129,11,0,3,3,5
"12088","17031570300","2014","PEDESTRIAN",4,5,0,0,2,3
"12089","17031570300","2014","Vehicle/Other",136,18,0,0,10,8
"12090","17031570300","2015","PEDESTRIAN",7,5,0,1,3,1
"12091","17031570300","2015","Vehicle/Other",150,24,0,3,12,9
"12092","17031570300","2016","PEDALCYCLIST",2,2,0,0,1,1
"12093","17031570300","2016","PEDESTRIAN",1,1,0,0,0,1
"12094","17031570300","2016","Vehicle/Other",186,13,0,1,9,3
"12095","17031570300","2017","PEDALCYCLIST",1,1,0,0,1,0
"12096","17031570300","2017","PEDESTRIAN",5,5,0,1,2,2
"12097","17031570300","2017","Vehicle/Other",190,26,0,0,15,11
"12098","17031570400","2009","PEDALCYCLIST",1,1,0,0,1,0
"12099","17031570400","2009","PEDESTRIAN",8,7,1,0,6,1
"12100","17031570400","2009","Vehicle/Other",147,47,2,3,18,26
"12101","17031570400","2010","PEDALCYCLIST",2,2,0,1,1,0
"12102","17031570400","2010","PEDESTRIAN",3,3,0,1,0,2
"12103","17031570400","2010","Vehicle/Other",140,36,0,4,9,23
"12104","17031570400","2011","PEDALCYCLIST",1,1,0,0,0,1
"12105","17031570400","2011","PEDESTRIAN",2,2,0,1,0,1
"12106","17031570400","2011","Vehicle/Other",134,37,0,0,20,17
"12107","17031570400","2012","PEDALCYCLIST",1,1,0,0,1,0
"12108","17031570400","2012","PEDESTRIAN",3,3,0,0,3,0
"12109","17031570400","2012","Vehicle/Other",146,43,1,4,24,15
"12110","17031570400","2013","PEDALCYCLIST",5,4,0,0,3,1
"12111","17031570400","2013","PEDESTRIAN",5,3,1,0,3,0
"12112","17031570400","2013","Vehicle/Other",163,29,0,1,11,17
"12113","17031570400","2014","PEDALCYCLIST",2,1,1,1,0,0
"12114","17031570400","2014","PEDESTRIAN",3,3,0,1,1,1
"12115","17031570400","2014","Vehicle/Other",151,44,0,3,27,14
"12116","17031570400","2015","PEDESTRIAN",2,2,0,0,2,0
"12117","17031570400","2015","Vehicle/Other",129,22,0,1,11,10
"12118","17031570400","2016","PEDESTRIAN",5,4,0,0,3,1
"12119","17031570400","2016","Vehicle/Other",152,23,0,2,14,7
"12120","17031570400","2017","PEDALCYCLIST",1,1,0,0,1,0
"12121","17031570400","2017","PEDESTRIAN",1,2,0,0,2,0
"12122","17031570400","2017","Vehicle/Other",125,15,1,2,8,5
"12123","17031570500","2009","PEDALCYCLIST",4,4,0,0,2,2
"12124","17031570500","2009","PEDESTRIAN",1,1,0,0,1,0
"12125","17031570500","2009","Vehicle/Other",64,13,0,1,6,6
"12126","17031570500","2010","PEDALCYCLIST",2,2,0,0,1,1
"12127","17031570500","2010","Vehicle/Other",72,10,0,0,2,8
"12128","17031570500","2011","PEDALCYCLIST",2,2,0,1,1,0
"12129","17031570500","2011","PEDESTRIAN",2,2,0,0,1,1
"12130","17031570500","2011","Vehicle/Other",56,9,0,0,3,6
"12131","17031570500","2012","PEDALCYCLIST",1,0,0,0,0,0
"12132","17031570500","2012","PEDESTRIAN",5,5,0,0,2,3
"12133","17031570500","2012","Vehicle/Other",53,7,0,1,3,3
"12134","17031570500","2013","PEDALCYCLIST",2,2,0,0,1,1
"12135","17031570500","2013","Vehicle/Other",63,18,0,4,3,11
"12136","17031570500","2014","PEDALCYCLIST",1,1,0,1,0,0
"12137","17031570500","2014","Vehicle/Other",79,17,0,2,1,14
"12138","17031570500","2015","PEDALCYCLIST",1,1,0,1,0,0
"12139","17031570500","2015","Vehicle/Other",80,6,0,0,2,4
"12140","17031570500","2016","PEDALCYCLIST",2,2,0,0,2,0
"12141","17031570500","2016","PEDESTRIAN",4,4,0,1,1,2
"12142","17031570500","2016","Vehicle/Other",94,7,0,0,2,5
"12143","17031570500","2017","PEDALCYCLIST",2,3,0,0,2,1
"12144","17031570500","2017","Vehicle/Other",87,7,0,0,0,7
"12145","17031580100","2009","PEDESTRIAN",5,5,0,0,2,3
"12146","17031580100","2009","Vehicle/Other",140,24,0,5,8,11
"12147","17031580100","2010","PEDALCYCLIST",2,2,0,0,1,1
"12148","17031580100","2010","PEDESTRIAN",3,4,0,0,3,1
"12149","17031580100","2010","Vehicle/Other",105,21,0,4,6,11
"12150","17031580100","2011","PEDALCYCLIST",2,2,0,0,1,1
"12151","17031580100","2011","PEDESTRIAN",3,2,1,1,1,0
"12152","17031580100","2011","Vehicle/Other",95,22,0,4,9,9
"12153","17031580100","2012","PEDALCYCLIST",2,2,0,0,0,2
"12154","17031580100","2012","PEDESTRIAN",3,3,0,1,1,1
