"","tract","year","crash_type","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"2803","17031271800","2019","PEDESTRIAN",2,2,0,0,2,0
"2804","17031271800","2019","Vehicle/Other",59,10,0,2,7,1
"2805","17031271800","2020","PEDESTRIAN",1,0,0,0,0,0
"2806","17031271800","2020","Vehicle/Other",49,17,0,5,9,3
"2807","17031280100","2018","PEDALCYCLIST",22,14,0,2,10,2
"2808","17031280100","2018","PEDESTRIAN",22,17,0,2,11,4
"2809","17031280100","2018","Vehicle/Other",547,35,0,4,18,13
"2810","17031280100","2019","PEDALCYCLIST",17,9,0,1,6,2
"2811","17031280100","2019","PEDESTRIAN",19,18,0,4,10,4
"2812","17031280100","2019","Vehicle/Other",514,41,0,5,23,13
"2813","17031280100","2020","PEDALCYCLIST",6,3,0,1,2,0
"2814","17031280100","2020","PEDESTRIAN",10,8,0,1,6,1
"2815","17031280100","2020","Vehicle/Other",232,39,0,6,21,12
"2816","17031280400","2018","PEDALCYCLIST",2,0,0,0,0,0
"2817","17031280400","2018","Vehicle/Other",129,25,0,3,10,12
"2818","17031280400","2019","PEDALCYCLIST",1,1,0,0,1,0
"2819","17031280400","2019","PEDESTRIAN",2,1,0,0,1,0
"2820","17031280400","2019","Vehicle/Other",105,21,0,1,8,12
"2821","17031280400","2020","PEDALCYCLIST",3,2,0,1,0,1
"2822","17031280400","2020","PEDESTRIAN",1,1,0,1,0,0
"2823","17031280400","2020","Vehicle/Other",70,23,0,1,8,14
"2824","17031280800","2018","PEDALCYCLIST",1,1,0,0,1,0
"2825","17031280800","2018","PEDESTRIAN",2,2,0,0,2,0
"2826","17031280800","2018","Vehicle/Other",76,22,0,4,11,7
"2827","17031280800","2019","PEDESTRIAN",3,3,0,0,3,0
"2828","17031280800","2019","Vehicle/Other",72,16,0,1,12,3
"2829","17031280800","2020","PEDESTRIAN",3,1,0,0,1,0
"2830","17031280800","2020","Vehicle/Other",65,6,0,1,4,1
"2831","17031280900","2018","PEDALCYCLIST",1,1,0,0,1,0
"2832","17031280900","2018","Vehicle/Other",98,16,0,2,10,4
"2833","17031280900","2019","PEDALCYCLIST",1,0,0,0,0,0
"2834","17031280900","2019","PEDESTRIAN",3,2,0,0,1,1
"2835","17031280900","2019","Vehicle/Other",100,11,0,0,7,4
"2836","17031280900","2020","PEDESTRIAN",4,4,0,1,3,0
"2837","17031280900","2020","Vehicle/Other",80,4,0,0,4,0
"2838","17031281900","2018","PEDALCYCLIST",9,6,1,1,4,0
"2839","17031281900","2018","PEDESTRIAN",23,21,0,3,14,4
"2840","17031281900","2018","Vehicle/Other",367,27,0,2,14,11
"2841","17031281900","2019","PEDALCYCLIST",13,6,0,0,5,1
"2842","17031281900","2019","PEDESTRIAN",14,13,0,3,7,3
"2843","17031281900","2019","Vehicle/Other",351,36,2,9,15,10
"2844","17031281900","2020","PEDALCYCLIST",4,4,0,0,4,0
"2845","17031281900","2020","PEDESTRIAN",5,3,0,0,2,1
"2846","17031281900","2020","Vehicle/Other",153,19,0,0,18,1
"2847","17031282700","2018","PEDALCYCLIST",1,0,0,0,0,0
"2848","17031282700","2018","PEDESTRIAN",2,2,0,0,1,1
"2849","17031282700","2018","Vehicle/Other",142,20,0,3,10,7
"2850","17031282700","2019","PEDALCYCLIST",1,0,0,0,0,0
"2851","17031282700","2019","PEDESTRIAN",1,1,0,0,0,1
"2852","17031282700","2019","Vehicle/Other",134,32,0,2,20,10
"2853","17031282700","2020","PEDALCYCLIST",3,3,0,0,2,1
"2854","17031282700","2020","PEDESTRIAN",3,3,1,0,2,0
"2855","17031282700","2020","Vehicle/Other",107,15,0,2,6,7
"2856","17031282800","2018","PEDALCYCLIST",1,0,0,0,0,0
"2857","17031282800","2018","PEDESTRIAN",2,2,0,0,1,1
"2858","17031282800","2018","Vehicle/Other",88,13,0,0,6,7
"2859","17031282800","2019","PEDALCYCLIST",2,1,0,0,0,1
"2860","17031282800","2019","PEDESTRIAN",2,2,0,0,1,1
"2861","17031282800","2019","Vehicle/Other",57,5,1,0,0,4
"2862","17031282800","2020","PEDALCYCLIST",1,1,0,0,0,1
"2863","17031282800","2020","Vehicle/Other",45,5,0,0,4,1
"2864","17031283100","2018","PEDESTRIAN",3,1,0,0,1,0
"2865","17031283100","2018","Vehicle/Other",83,7,0,1,4,2
"2866","17031283100","2019","PEDALCYCLIST",1,1,0,0,0,1
"2867","17031283100","2019","PEDESTRIAN",2,2,0,0,2,0
"2868","17031283100","2019","Vehicle/Other",61,7,0,1,3,3
"2869","17031283100","2020","PEDALCYCLIST",1,1,0,0,1,0
"2870","17031283100","2020","Vehicle/Other",38,2,0,1,1,0
"2871","17031283200","2018","PEDALCYCLIST",2,1,0,1,0,0
"2872","17031283200","2018","PEDESTRIAN",2,1,0,0,1,0
"2873","17031283200","2018","Vehicle/Other",59,5,0,1,2,2
"2874","17031283200","2019","PEDALCYCLIST",2,3,0,0,2,1
"2875","17031283200","2019","PEDESTRIAN",2,2,0,1,1,0
"2876","17031283200","2019","Vehicle/Other",48,5,0,0,4,1
"2877","17031283200","2020","PEDALCYCLIST",2,2,0,0,2,0
"2878","17031283200","2020","PEDESTRIAN",2,2,0,0,2,0
"2879","17031283200","2020","Vehicle/Other",31,1,0,0,0,1
"2880","17031283800","2018","PEDALCYCLIST",1,1,0,0,1,0
"2881","17031283800","2018","Vehicle/Other",67,6,0,0,5,1
"2882","17031283800","2019","PEDALCYCLIST",2,1,0,0,1,0
"2883","17031283800","2019","Vehicle/Other",54,4,0,0,1,3
"2884","17031283800","2020","PEDESTRIAN",5,4,0,1,3,0
"2885","17031283800","2020","Vehicle/Other",39,9,1,0,6,2
"2886","17031290900","2018","PEDALCYCLIST",1,1,0,0,1,0
"2887","17031290900","2018","PEDESTRIAN",11,12,1,3,6,2
"2888","17031290900","2018","Vehicle/Other",171,49,0,10,28,11
"2889","17031290900","2019","PEDALCYCLIST",2,1,0,0,0,1
"2890","17031290900","2019","PEDESTRIAN",6,7,0,1,5,1
"2891","17031290900","2019","Vehicle/Other",161,50,0,1,38,11
"2892","17031290900","2020","PEDALCYCLIST",4,2,0,1,1,0
"2893","17031290900","2020","PEDESTRIAN",4,4,0,2,2,0
"2894","17031290900","2020","Vehicle/Other",197,62,0,3,35,24
"2895","17031291200","2018","PEDALCYCLIST",2,1,0,0,1,0
"2896","17031291200","2018","PEDESTRIAN",3,4,0,0,3,1
"2897","17031291200","2018","Vehicle/Other",57,24,0,6,10,8
"2898","17031291200","2019","PEDALCYCLIST",1,0,0,0,0,0
"2899","17031291200","2019","PEDESTRIAN",4,4,0,1,3,0
"2900","17031291200","2019","Vehicle/Other",78,16,0,1,7,8
"2901","17031291200","2020","PEDALCYCLIST",1,1,0,0,1,0
"2902","17031291200","2020","PEDESTRIAN",3,3,0,0,3,0
"2903","17031291200","2020","Vehicle/Other",97,27,0,2,15,10
"2904","17031291600","2018","Vehicle/Other",22,2,0,0,0,2
"2905","17031291600","2019","PEDESTRIAN",1,1,0,0,1,0
"2906","17031291600","2019","Vehicle/Other",19,2,0,0,1,1
"2907","17031291600","2020","Vehicle/Other",14,1,0,1,0,0
"2908","17031292200","2018","PEDALCYCLIST",1,1,0,0,1,0
"2909","17031292200","2018","PEDESTRIAN",3,2,0,2,0,0
"2910","17031292200","2018","Vehicle/Other",82,19,0,0,11,8
"2911","17031292200","2019","PEDESTRIAN",6,6,1,1,3,1
"2912","17031292200","2019","Vehicle/Other",90,20,0,2,13,5
"2913","17031292200","2020","PEDESTRIAN",2,2,0,1,1,0
"2914","17031292200","2020","Vehicle/Other",119,40,1,9,19,11
"2915","17031292400","2018","PEDESTRIAN",3,3,0,0,3,0
"2916","17031292400","2018","Vehicle/Other",94,13,0,2,6,5
"2917","17031292400","2019","PEDALCYCLIST",2,2,0,0,1,1
"2918","17031292400","2019","PEDESTRIAN",3,3,0,0,3,0
"2919","17031292400","2019","Vehicle/Other",93,21,0,0,16,5
"2920","17031292400","2020","PEDALCYCLIST",2,1,0,0,1,0
"2921","17031292400","2020","PEDESTRIAN",4,4,0,1,1,2
"2922","17031292400","2020","Vehicle/Other",108,22,0,5,11,6
"2923","17031292500","2018","PEDALCYCLIST",2,1,0,0,1,0
"2924","17031292500","2018","PEDESTRIAN",2,2,0,2,0,0
"2925","17031292500","2018","Vehicle/Other",142,46,0,3,23,20
"2926","17031292500","2019","PEDESTRIAN",4,7,0,1,5,1
"2927","17031292500","2019","Vehicle/Other",140,42,1,2,22,17
"2928","17031292500","2020","PEDALCYCLIST",1,1,0,0,1,0
"2929","17031292500","2020","PEDESTRIAN",1,1,0,0,1,0
"2930","17031292500","2020","Vehicle/Other",166,35,0,2,20,13
"2931","17031300500","2018","PEDALCYCLIST",1,1,0,0,1,0
"2932","17031300500","2018","PEDESTRIAN",3,3,0,1,2,0
"2933","17031300500","2018","Vehicle/Other",74,5,0,0,2,3
"2934","17031300500","2019","PEDESTRIAN",2,1,0,0,1,0
"2935","17031300500","2019","Vehicle/Other",75,9,0,4,3,2
"2936","17031300500","2020","PEDESTRIAN",1,1,0,0,0,1
"2937","17031300500","2020","Vehicle/Other",41,13,0,4,7,2
"2938","17031300600","2018","PEDESTRIAN",4,4,0,1,2,1
"2939","17031300600","2018","Vehicle/Other",69,14,0,0,8,6
"2940","17031300600","2019","PEDALCYCLIST",3,3,0,0,2,1
"2941","17031300600","2019","PEDESTRIAN",2,2,1,0,1,0
"2942","17031300600","2019","Vehicle/Other",77,13,0,0,12,1
"2943","17031300600","2020","PEDESTRIAN",5,5,0,1,4,0
"2944","17031300600","2020","Vehicle/Other",68,9,0,0,6,3
"2945","17031300700","2018","PEDALCYCLIST",1,1,0,0,1,0
"2946","17031300700","2018","Vehicle/Other",64,14,0,0,12,2
"2947","17031300700","2019","PEDALCYCLIST",1,1,0,0,0,1
"2948","17031300700","2019","Vehicle/Other",68,15,0,0,11,4
"2949","17031300700","2020","PEDALCYCLIST",1,1,0,0,0,1
"2950","17031300700","2020","PEDESTRIAN",2,2,0,0,2,0
"2951","17031300700","2020","Vehicle/Other",59,5,0,0,4,1
"2952","17031300800","2018","PEDALCYCLIST",1,0,0,0,0,0
"2953","17031300800","2018","PEDESTRIAN",2,2,0,0,2,0
"2954","17031300800","2018","Vehicle/Other",108,21,0,1,12,8
"2955","17031300800","2019","PEDALCYCLIST",1,1,0,1,0,0
"2956","17031300800","2019","PEDESTRIAN",2,2,0,0,1,1
"2957","17031300800","2019","Vehicle/Other",78,13,0,3,4,6
"2958","17031300800","2020","PEDALCYCLIST",1,1,0,0,0,1
"2959","17031300800","2020","PEDESTRIAN",4,6,0,0,5,1
"2960","17031300800","2020","Vehicle/Other",81,5,0,1,3,1
"2961","17031300900","2018","PEDALCYCLIST",2,1,0,0,1,0
"2962","17031300900","2018","PEDESTRIAN",3,3,0,0,2,1
"2963","17031300900","2018","Vehicle/Other",116,6,0,1,0,5
"2964","17031300900","2019","PEDALCYCLIST",2,1,0,0,1,0
"2965","17031300900","2019","PEDESTRIAN",2,1,0,0,1,0
"2966","17031300900","2019","Vehicle/Other",106,14,0,0,9,5
"2967","17031300900","2020","PEDALCYCLIST",2,2,0,1,1,0
"2968","17031300900","2020","PEDESTRIAN",1,1,0,0,1,0
"2969","17031300900","2020","Vehicle/Other",100,11,0,0,6,5
"2970","17031301100","2018","PEDALCYCLIST",2,1,0,1,0,0
"2971","17031301100","2018","PEDESTRIAN",2,2,0,1,1,0
"2972","17031301100","2018","Vehicle/Other",69,10,0,1,4,5
"2973","17031301100","2019","PEDALCYCLIST",3,1,0,0,1,0
"2974","17031301100","2019","PEDESTRIAN",1,1,0,0,1,0
"2975","17031301100","2019","Vehicle/Other",66,7,0,0,3,4
"2976","17031301100","2020","Vehicle/Other",54,12,0,1,6,5
"2977","17031301200","2018","PEDALCYCLIST",1,1,0,0,1,0
"2978","17031301200","2018","PEDESTRIAN",4,4,0,1,3,0
"2979","17031301200","2018","Vehicle/Other",115,9,0,0,5,4
"2980","17031301200","2019","PEDESTRIAN",4,5,0,0,3,2
"2981","17031301200","2019","Vehicle/Other",86,9,0,1,7,1
"2982","17031301200","2020","PEDALCYCLIST",3,2,0,0,1,1
"2983","17031301200","2020","PEDESTRIAN",3,3,0,0,3,0
"2984","17031301200","2020","Vehicle/Other",86,8,1,0,5,2
"2985","17031301600","2018","PEDALCYCLIST",1,0,0,0,0,0
"2986","17031301600","2018","PEDESTRIAN",2,2,0,2,0,0
"2987","17031301600","2018","Vehicle/Other",62,10,0,1,6,3
"2988","17031301600","2019","PEDALCYCLIST",1,0,0,0,0,0
"2989","17031301600","2019","PEDESTRIAN",5,3,0,0,3,0
"2990","17031301600","2019","Vehicle/Other",78,11,0,3,5,3
"2991","17031301600","2020","PEDESTRIAN",2,1,0,0,0,1
"2992","17031301600","2020","Vehicle/Other",52,3,0,0,0,3
"2993","17031301701","2018","PEDALCYCLIST",1,0,0,0,0,0
"2994","17031301701","2018","PEDESTRIAN",3,3,0,0,3,0
"2995","17031301701","2018","Vehicle/Other",88,11,0,1,4,6
"2996","17031301701","2019","PEDESTRIAN",3,3,0,1,1,1
"2997","17031301701","2019","Vehicle/Other",93,12,0,1,5,6
"2998","17031301701","2020","PEDALCYCLIST",3,2,0,0,2,0
"2999","17031301701","2020","PEDESTRIAN",2,2,0,0,1,1
"3000","17031301701","2020","Vehicle/Other",67,4,0,0,1,3
"3001","17031301702","2018","PEDESTRIAN",9,8,1,1,5,1
"3002","17031301702","2018","Vehicle/Other",59,8,0,0,7,1
"3003","17031301702","2019","PEDALCYCLIST",2,1,0,0,1,0
"3004","17031301702","2019","PEDESTRIAN",1,1,0,0,0,1
"3005","17031301702","2019","Vehicle/Other",69,6,0,0,4,2
"3006","17031301702","2020","PEDESTRIAN",3,2,0,0,1,1
"3007","17031301702","2020","Vehicle/Other",50,10,0,1,2,7
"3008","17031301801","2018","PEDALCYCLIST",1,1,0,0,1,0
"3009","17031301801","2018","PEDESTRIAN",3,2,0,0,1,1
"3010","17031301801","2018","Vehicle/Other",95,3,0,0,2,1
"3011","17031301801","2019","PEDALCYCLIST",1,1,0,0,0,1
"3012","17031301801","2019","PEDESTRIAN",4,4,0,0,3,1
"3013","17031301801","2019","Vehicle/Other",97,18,0,1,9,8
"3014","17031301801","2020","PEDESTRIAN",4,4,0,0,3,1
"3015","17031301801","2020","Vehicle/Other",110,20,0,5,6,9
"3016","17031301802","2018","PEDALCYCLIST",3,2,0,0,1,1
"3017","17031301802","2018","PEDESTRIAN",1,1,1,0,0,0
"3018","17031301802","2018","Vehicle/Other",126,18,0,0,12,6
"3019","17031301802","2019","PEDESTRIAN",7,9,0,1,5,3
"3020","17031301802","2019","Vehicle/Other",117,10,0,2,5,3
"3021","17031301802","2020","PEDALCYCLIST",3,3,0,0,2,1
"3022","17031301802","2020","PEDESTRIAN",5,5,0,3,1,1
"3023","17031301802","2020","Vehicle/Other",99,17,0,3,10,4
"3024","17031301803","2018","PEDALCYCLIST",1,1,0,0,0,1
"3025","17031301803","2018","PEDESTRIAN",3,4,0,1,1,2
"3026","17031301803","2018","Vehicle/Other",94,8,0,1,2,5
"3027","17031301803","2019","PEDALCYCLIST",2,2,0,0,2,0
"3028","17031301803","2019","PEDESTRIAN",2,3,0,0,2,1
"3029","17031301803","2019","Vehicle/Other",80,8,0,1,5,2
"3030","17031301803","2020","PEDALCYCLIST",1,0,0,0,0,0
"3031","17031301803","2020","PEDESTRIAN",2,2,0,0,0,2
"3032","17031301803","2020","Vehicle/Other",84,9,0,0,5,4
"3033","17031310200","2018","PEDALCYCLIST",5,3,0,1,2,0
"3034","17031310200","2018","Vehicle/Other",156,12,0,0,8,4
"3035","17031310200","2019","PEDESTRIAN",1,2,0,0,1,1
"3036","17031310200","2019","Vehicle/Other",191,18,0,0,9,9
"3037","17031310200","2020","PEDALCYCLIST",3,4,0,1,2,1
"3038","17031310200","2020","PEDESTRIAN",1,1,0,0,0,1
"3039","17031310200","2020","Vehicle/Other",122,18,0,2,10,6
"3040","17031310300","2018","PEDALCYCLIST",1,1,0,1,0,0
"3041","17031310300","2018","Vehicle/Other",97,11,0,1,8,2
"3042","17031310300","2019","PEDALCYCLIST",4,3,0,0,3,0
"3043","17031310300","2019","PEDESTRIAN",2,1,0,0,0,1
"3044","17031310300","2019","Vehicle/Other",82,11,0,0,8,3
"3045","17031310300","2020","PEDALCYCLIST",1,1,0,0,1,0
"3046","17031310300","2020","PEDESTRIAN",2,2,0,0,1,1
"3047","17031310300","2020","Vehicle/Other",51,6,0,0,3,3
"3048","17031310400","2018","PEDALCYCLIST",1,1,0,0,1,0
"3049","17031310400","2018","Vehicle/Other",30,7,0,2,5,0
"3050","17031310400","2019","PEDALCYCLIST",1,1,0,0,1,0
"3051","17031310400","2019","PEDESTRIAN",1,0,0,0,0,0
"3052","17031310400","2019","Vehicle/Other",34,3,0,1,0,2
"3053","17031310400","2020","PEDALCYCLIST",1,1,0,0,0,1
"3054","17031310400","2020","Vehicle/Other",12,1,0,0,0,1
"3055","17031310500","2018","PEDALCYCLIST",2,1,0,1,0,0
"3056","17031310500","2018","Vehicle/Other",40,0,0,0,0,0
"3057","17031310500","2019","PEDALCYCLIST",5,2,0,1,1,0
"3058","17031310500","2019","PEDESTRIAN",1,1,0,1,0,0
"3059","17031310500","2019","Vehicle/Other",24,0,0,0,0,0
"3060","17031310500","2020","PEDESTRIAN",1,0,0,0,0,0
"3061","17031310500","2020","Vehicle/Other",20,0,0,0,0,0
"3062","17031310600","2018","PEDALCYCLIST",6,4,0,1,3,0
"3063","17031310600","2018","PEDESTRIAN",9,7,0,1,5,1
"3064","17031310600","2018","Vehicle/Other",177,20,0,2,7,11
"3065","17031310600","2019","PEDALCYCLIST",6,3,0,0,3,0
"3066","17031310600","2019","PEDESTRIAN",3,2,0,1,1,0
"3067","17031310600","2019","Vehicle/Other",158,17,0,1,12,4
"3068","17031310600","2020","PEDALCYCLIST",3,1,0,0,1,0
"3069","17031310600","2020","PEDESTRIAN",1,1,0,0,1,0
"3070","17031310600","2020","Vehicle/Other",113,6,0,2,2,2
"3071","17031310700","2018","PEDALCYCLIST",4,4,0,1,2,1
"3072","17031310700","2018","PEDESTRIAN",4,3,0,0,2,1
"3073","17031310700","2018","Vehicle/Other",60,4,0,1,2,1
"3074","17031310700","2019","PEDALCYCLIST",1,1,0,0,0,1
"3075","17031310700","2019","PEDESTRIAN",2,3,0,0,2,1
"3076","17031310700","2019","Vehicle/Other",65,9,0,1,5,3
"3077","17031310700","2020","PEDALCYCLIST",1,0,0,0,0,0
"3078","17031310700","2020","PEDESTRIAN",2,3,0,2,1,0
"3079","17031310700","2020","Vehicle/Other",43,9,1,0,5,3
"3080","17031310800","2018","PEDALCYCLIST",4,1,0,1,0,0
"3081","17031310800","2018","PEDESTRIAN",4,3,0,0,3,0
"3082","17031310800","2018","Vehicle/Other",150,15,0,0,8,7
"3083","17031310800","2019","PEDALCYCLIST",3,2,0,1,0,1
"3084","17031310800","2019","PEDESTRIAN",3,3,0,1,0,2
"3085","17031310800","2019","Vehicle/Other",149,9,0,1,3,5
"3086","17031310800","2020","PEDALCYCLIST",3,2,0,0,2,0
"3087","17031310800","2020","PEDESTRIAN",5,4,0,3,1,0
"3088","17031310800","2020","Vehicle/Other",103,10,0,1,6,3
"3089","17031310900","2018","PEDALCYCLIST",3,1,0,0,1,0
"3090","17031310900","2018","PEDESTRIAN",6,6,0,0,4,2
"3091","17031310900","2018","Vehicle/Other",158,15,0,3,9,3
"3092","17031310900","2019","PEDALCYCLIST",1,0,0,0,0,0
"3093","17031310900","2019","PEDESTRIAN",5,4,0,0,3,1
"3094","17031310900","2019","Vehicle/Other",161,15,0,0,9,6
"3095","17031310900","2020","PEDALCYCLIST",1,1,0,0,1,0
"3096","17031310900","2020","PEDESTRIAN",2,2,0,1,1,0
"3097","17031310900","2020","Vehicle/Other",103,17,0,0,7,10
"3098","17031320100","2018","PEDALCYCLIST",14,8,0,0,6,2
"3099","17031320100","2018","PEDESTRIAN",33,30,0,7,18,5
"3100","17031320100","2018","Vehicle/Other",1200,132,0,24,68,40
"3101","17031320100","2019","PEDALCYCLIST",17,11,0,1,9,1
"3102","17031320100","2019","PEDESTRIAN",41,37,0,7,22,8
"3103","17031320100","2019","Vehicle/Other",1052,136,2,11,63,60
"3104","17031320100","2020","PEDALCYCLIST",6,5,0,2,2,1
"3105","17031320100","2020","PEDESTRIAN",12,10,0,2,5,3
"3106","17031320100","2020","Vehicle/Other",456,75,2,10,43,20
"3107","17031320400","2018","PEDALCYCLIST",14,7,0,4,3,0
"3108","17031320400","2018","PEDESTRIAN",21,18,0,2,12,4
"3109","17031320400","2018","Vehicle/Other",880,112,3,15,64,30
"3110","17031320400","2019","PEDALCYCLIST",13,6,0,0,5,1
"3111","17031320400","2019","PEDESTRIAN",24,28,1,6,14,7
"3112","17031320400","2019","Vehicle/Other",776,110,0,7,55,48
"3113","17031320400","2020","PEDALCYCLIST",5,3,0,0,2,1
"3114","17031320400","2020","PEDESTRIAN",10,7,0,1,5,1
"3115","17031320400","2020","Vehicle/Other",405,82,0,12,49,21
"3116","17031320600","2018","PEDALCYCLIST",6,1,0,0,0,1
"3117","17031320600","2018","PEDESTRIAN",6,7,0,1,5,1
"3118","17031320600","2018","Vehicle/Other",367,38,0,1,18,19
"3119","17031320600","2019","PEDALCYCLIST",4,3,0,1,2,0
"3120","17031320600","2019","PEDESTRIAN",11,10,0,1,8,1
"3121","17031320600","2019","Vehicle/Other",363,51,0,5,23,23
"3122","17031320600","2020","PEDALCYCLIST",3,2,0,1,0,1
"3123","17031320600","2020","PEDESTRIAN",7,5,0,2,2,1
"3124","17031320600","2020","Vehicle/Other",169,40,0,2,24,14
"3125","17031330100","2018","PEDALCYCLIST",17,12,0,0,10,2
"3126","17031330100","2018","PEDESTRIAN",24,22,0,3,14,5
"3127","17031330100","2018","Vehicle/Other",850,92,0,15,46,31
"3128","17031330100","2019","PEDALCYCLIST",12,9,0,0,8,1
"3129","17031330100","2019","PEDESTRIAN",26,23,0,2,19,2
"3130","17031330100","2019","Vehicle/Other",906,130,0,10,69,51
"3131","17031330100","2020","PEDALCYCLIST",6,4,0,0,4,0
"3132","17031330100","2020","PEDESTRIAN",13,12,1,0,8,3
"3133","17031330100","2020","Vehicle/Other",495,75,0,6,43,26
"3134","17031330200","2018","PEDALCYCLIST",1,0,0,0,0,0
"3135","17031330200","2018","PEDESTRIAN",10,6,0,4,2,0
"3136","17031330200","2018","Vehicle/Other",230,33,0,4,20,9
"3137","17031330200","2019","PEDALCYCLIST",4,3,0,0,2,1
"3138","17031330200","2019","PEDESTRIAN",7,6,0,0,6,0
"3139","17031330200","2019","Vehicle/Other",269,30,0,4,12,14
"3140","17031330200","2020","PEDALCYCLIST",6,6,0,2,3,1
"3141","17031330200","2020","PEDESTRIAN",4,3,0,1,2,0
"3142","17031330200","2020","Vehicle/Other",128,19,0,1,6,12
"3143","17031340300","2018","PEDALCYCLIST",3,2,0,0,1,1
"3144","17031340300","2018","Vehicle/Other",30,7,0,0,5,2
"3145","17031340300","2019","PEDALCYCLIST",1,1,0,0,1,0
"3146","17031340300","2019","PEDESTRIAN",2,2,0,0,1,1
"3147","17031340300","2019","Vehicle/Other",30,0,0,0,0,0
"3148","17031340300","2020","PEDALCYCLIST",1,1,0,0,1,0
"3149","17031340300","2020","Vehicle/Other",17,2,0,0,2,0
"3150","17031340400","2018","Vehicle/Other",48,3,0,0,2,1
"3151","17031340400","2019","PEDALCYCLIST",1,1,0,0,0,1
"3152","17031340400","2019","PEDESTRIAN",4,3,0,1,2,0
"3153","17031340400","2019","Vehicle/Other",46,9,0,1,3,5
"3154","17031340400","2020","PEDALCYCLIST",1,1,0,0,1,0
"3155","17031340400","2020","Vehicle/Other",39,1,0,1,0,0
"3156","17031340500","2018","PEDALCYCLIST",2,0,0,0,0,0
"3157","17031340500","2018","PEDESTRIAN",5,3,0,1,2,0
"3158","17031340500","2018","Vehicle/Other",92,16,0,3,11,2
"3159","17031340500","2019","PEDALCYCLIST",2,2,0,0,2,0
"3160","17031340500","2019","PEDESTRIAN",2,2,0,0,1,1
"3161","17031340500","2019","Vehicle/Other",93,12,0,2,8,2
"3162","17031340500","2020","PEDESTRIAN",3,3,1,0,2,0
"3163","17031340500","2020","Vehicle/Other",59,21,0,5,15,1
"3164","17031340600","2018","PEDALCYCLIST",2,0,0,0,0,0
"3165","17031340600","2018","PEDESTRIAN",3,2,0,0,2,0
"3166","17031340600","2018","Vehicle/Other",80,18,1,4,9,4
"3167","17031340600","2019","PEDESTRIAN",2,1,0,0,0,1
"3168","17031340600","2019","Vehicle/Other",97,24,0,3,17,4
"3169","17031340600","2020","PEDALCYCLIST",1,1,0,0,1,0
"3170","17031340600","2020","PEDESTRIAN",3,2,0,0,2,0
"3171","17031340600","2020","Vehicle/Other",65,13,0,1,5,7
"3172","17031350100","2018","PEDESTRIAN",1,1,0,0,0,1
"3173","17031350100","2018","Vehicle/Other",83,28,0,2,19,7
"3174","17031350100","2019","PEDESTRIAN",2,2,1,0,1,0
"3175","17031350100","2019","Vehicle/Other",62,10,0,1,7,2
"3176","17031350100","2020","Vehicle/Other",53,14,2,3,8,1
"3177","17031350400","2018","Vehicle/Other",39,3,0,0,3,0
"3178","17031350400","2019","PEDALCYCLIST",1,1,0,0,1,0
"3179","17031350400","2019","Vehicle/Other",31,1,0,0,1,0
"3180","17031350400","2020","PEDESTRIAN",2,1,0,0,1,0
"3181","17031350400","2020","Vehicle/Other",33,9,0,2,2,5
"3182","17031351000","2018","PEDESTRIAN",5,4,0,1,2,1
"3183","17031351000","2018","Vehicle/Other",148,40,0,6,21,13
"3184","17031351000","2019","PEDALCYCLIST",2,1,0,0,1,0
"3185","17031351000","2019","PEDESTRIAN",6,6,0,0,5,1
"3186","17031351000","2019","Vehicle/Other",155,28,0,6,17,5
"3187","17031351000","2020","PEDESTRIAN",2,2,0,0,1,1
"3188","17031351000","2020","Vehicle/Other",127,38,0,3,25,10
"3189","17031351100","2018","PEDESTRIAN",2,2,0,1,0,1
"3190","17031351100","2018","Vehicle/Other",40,10,0,0,10,0
"3191","17031351100","2019","PEDESTRIAN",2,3,0,0,0,3
"3192","17031351100","2019","Vehicle/Other",42,1,0,0,0,1
"3193","17031351100","2020","PEDALCYCLIST",1,1,0,0,1,0
"3194","17031351100","2020","PEDESTRIAN",1,1,0,0,1,0
"3195","17031351100","2020","Vehicle/Other",37,16,0,0,8,8
"3196","17031351400","2018","PEDESTRIAN",2,2,0,1,1,0
"3197","17031351400","2018","Vehicle/Other",80,13,0,0,13,0
"3198","17031351400","2019","PEDESTRIAN",5,6,0,0,4,2
"3199","17031351400","2019","Vehicle/Other",80,20,0,5,10,5
"3200","17031351400","2020","PEDESTRIAN",2,2,0,0,2,0
"3201","17031351400","2020","Vehicle/Other",61,15,0,3,9,3
"3202","17031351500","2018","PEDESTRIAN",1,1,0,0,1,0
"3203","17031351500","2018","Vehicle/Other",23,2,0,0,1,1
"3204","17031351500","2019","PEDESTRIAN",1,1,0,0,1,0
"3205","17031351500","2019","Vehicle/Other",27,5,0,0,3,2
"3206","17031351500","2020","PEDESTRIAN",1,1,0,0,1,0
"3207","17031351500","2020","Vehicle/Other",22,11,0,0,10,1
"3208","17031360200","2018","PEDALCYCLIST",1,0,0,0,0,0
"3209","17031360200","2018","Vehicle/Other",21,2,0,0,1,1
"3210","17031360200","2019","Vehicle/Other",23,4,0,1,1,2
"3211","17031360200","2020","PEDALCYCLIST",1,0,0,0,0,0
"3212","17031360200","2020","Vehicle/Other",30,4,0,0,3,1
"3213","17031380100","2018","Vehicle/Other",38,9,0,0,8,1
